CSKU,1C code,Item name,in case,coif,arge_group,category,brand,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22
700070,83700224,ALWAYS U NIGHT 24x7,24.00000,1.00000,ultra,feminine care,Always,0.12769,0.08846,0.21394,0.11165,0.22534,0.22537,0.20017,0.17643,0.24713,0.16228,0.12874,0.24465,0.17439,0.17401,0.16150,0.13522,0.16899,0.27125,0.07265,0.20160,0.20475,0.16164,0.16080,0.13064,0.16750,0.21543,0.10990,0.13265,0.09850,0.15619,0.14802,0.18550,0.12338,0.09543,0.09505,0.22820,0.10923,0.08245,0.19510,0.11107,0.10156,0.33778,0.07295,0.01313,0.08945,0.11684,0.06985,0.00578,0.04719,0.15750,0.24267,0.05128,0.10007,0.21665,0.16532,0.17483,0.12256,0.17841
700073,83700655,ALWAYS U NIGHT ECO 16X14,16.00000,1.00000,ultra,feminine care,Always,0.12005,0.07729,0.13830,0.08779,0.16251,0.15656,0.17622,0.15720,0.13574,0.14104,0.11246,0.22248,0.06702,0.16012,0.11130,0.10348,0.15738,0.06895,0.11077,0.15539,0.07268,0.14664,0.09281,0.10908,0.08184,0.09753,0.12413,0.09304,0.07391,0.09910,0.10820,0.11503,0.10552,0.08085,0.09590,0.16706,0.07834,0.06632,0.11509,0.08668,0.09700,0.22288,0.08750,0.00391,0.13031,0.08785,0.02794,0.06691,0.02917,0.10424,0.17826,0.03389,0.05833,0.11106,0.13043,0.14991,0.09076,0.10284
700055,83700226,ALWAYS U NORMAL 16X10,16.00000,1.00000,ultra,feminine care,Always,0.15484,0.11080,0.22964,0.12876,0.24818,0.23918,0.21451,0.19984,0.35252,0.13813,0.11717,0.24514,0.15992,0.19418,0.18184,0.14880,0.20439,0.28189,0.09013,0.21118,0.20672,0.18784,0.18109,0.14326,0.14359,0.18855,0.13622,0.13430,0.09755,0.15222,0.16513,0.19380,0.13522,0.13380,0.09955,0.24189,0.09442,0.09788,0.22968,0.12401,0.13963,0.35306,0.10584,0.13955,0.20076,0.19526,0.13388,0.01104,0.08838,0.20414,0.36018,0.11151,0.17588,0.30343,0.24047,0.11055,0.17513,0.34802
700071,83702657,ALWAYS U SUPER 20X8,2.00000,1.00000,ultra,feminine care,Always,0.14181,0.09134,0.20654,0.12671,0.22678,0.21081,0.21248,0.19848,0.29688,0.14277,0.14191,0.22954,0.14604,0.21571,0.16067,0.13537,0.20801,0.27328,0.08090,0.20651,0.20298,0.17874,0.16691,0.15097,0.16601,0.21231,0.14077,0.13941,0.09894,0.15234,0.14867,0.18114,0.13464,0.10887,0.11934,0.23995,0.10591,0.10727,0.22904,0.11961,0.13344,0.34435,0.09344,0.02250,0.14701,0.14167,0.33518,0.30065,0.04160,0.15104,0.27718,0.10794,0.12594,0.32238,0.24675,0.20034,0.14601,0.26245
703990,83746960,ALWAYS U SUPER QP 12x30,12.00000,1.00000,ultra,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05875,0.03938,0.05950,0.01925
700049,83746962,ALWAYS U SUPER VP 16x16,16.00000,1.00000,ultra,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05233,0.03787,0.05967,0.02587
703984,83734556,ALWAYS U LIGHT 12x36 QP,12.00000,1.00000,ultra,feminine care,Always,0.02025,0.02370,0.05040,0.02190,0.04260,0.02265,0.02415,0.04665,0.04260,0.02910,0.03180,0.05070,0.00870,0.03285,0.02475,0.02490,0.03780,0.01440,0.02250,0.04020,0.03150,0.04950,0.03315,0.02370,0.02175,0.03075,0.03660,0.02775,0.03675,0.02745,0.03660,0.03105,0.03225,0.03345,0.02535,0.07110,0.01920,0.01635,0.03210,0.01890,0.02670,0.09660,-0.00705,0.05010,0.02685,,0.14940,0.04455,0.03195,0.04275,0.06465,0.00855,0.02880,0.01785,0.03990,0.08445,0.11400,0.08655
703983,83734557,Always U Normal QP 12x36,12.00000,1.00000,ultra,feminine care,Always,0.07215,0.06840,0.13665,0.07845,0.12495,0.13755,0.10455,0.09930,0.11445,0.11310,0.10785,0.18645,0.03450,0.11670,0.11055,0.07695,0.12300,0.07785,0.08655,0.14085,0.06210,0.13965,0.09705,0.12645,0.07260,0.09795,0.11820,0.07785,0.09540,0.07380,0.10230,0.08265,0.13155,0.09525,0.10290,0.16935,0.05940,0.08520,0.10230,0.09450,0.09285,0.19680,0.09015,,0.13155,0.07380,0.20250,0.07965,0.02355,0.07935,0.14865,0.05430,0.03675,0.00285,,0.00135,0.00045,
703982,83734554,ALWAYS U NIGHT S-ECO 12X26,12.00000,1.00000,ultra,feminine care,Always,0.06045,0.06327,0.09772,0.05471,0.09143,0.09631,0.07475,0.10270,0.10097,0.09512,0.10638,0.13163,0.05038,0.13748,0.08558,0.07518,0.12307,0.05969,0.08786,0.11570,0.08060,0.12567,0.08526,0.11581,0.09425,0.07778,0.12567,0.07009,0.08613,0.08147,0.09165,0.09956,0.09414,0.08829,0.10953,0.16608,0.06803,0.06988,0.10248,0.06684,0.07150,0.17983,0.09988,0.00195,0.11267,0.07074,0.16521,0.12047,0.01842,0.08656,0.18818,0.04973,0.08093,0.16748,0.07778,0.11440,0.10303,0.06836
703950,83734650,ALWAYS U Sens Normal Eco 12X20,12.00000,1.00000,ultra,feminine care,Always,,0.03292,0.06733,0.02600,0.04642,0.03725,0.03142,0.04892,0.03475,0.03067,0.02875,0.03992,0.01425,0.03358,0.02408,0.01767,0.02517,0.01200,0.02083,0.04450,0.02992,0.04200,0.02275,0.02892,0.02367,0.02792,0.03133,0.01992,0.02933,0.01800,0.00817,,0.00008,,,,,,-0.00017,,-0.00008,,,,,,,,,,,-0.00033,,,,,,
703949,83734649,ALWAYS U Sens NORMAL 20X10,2.00000,1.00000,ultra,feminine care,Always,,0.04536,0.09530,0.03090,0.06947,0.05148,0.05269,0.05360,0.04273,0.04044,0.04565,0.05810,0.01733,0.06556,0.05227,0.04573,0.05885,0.02953,0.03948,0.08259,0.03603,0.05673,0.04144,0.05056,0.03536,0.05160,0.04011,0.04028,0.03136,0.03311,0.05452,0.05435,0.04802,0.01791,,,0.00125,0.00137,0.00146,,,,-0.00008,,,,,,,,,-0.00021,,,,,,
703948,83734655,Always U Sens Night Eco 16x14,16.00000,1.00000,ultra,feminine care,Always,0.00087,0.04142,0.05489,0.01762,0.03086,0.02333,0.02934,0.03197,0.02549,0.02467,0.02724,0.03080,0.01161,0.02572,0.01756,0.01878,0.02042,0.00834,0.01587,0.03033,0.01190,0.02473,0.01837,0.02666,0.01773,0.02613,0.02339,0.03173,0.01837,0.02147,0.02777,0.02730,0.02864,0.01814,0.01826,0.02677,0.01534,0.01062,-0.00023,,,,,,,,,,,,,,,,-0.00012,,,
703947,83734654,Always U Sens Night 24x7,24.00000,1.00000,ultra,feminine care,Always,0.00117,0.04355,0.05813,0.02161,0.04865,0.02993,0.03351,0.02937,0.02540,0.02917,0.02456,0.03908,0.02503,0.04037,0.02625,0.03176,0.02529,0.01280,0.02243,0.05017,0.02027,0.03480,0.02689,0.02287,0.01747,0.02473,0.02112,0.02505,0.02001,0.01794,0.02826,0.02914,0.02960,0.01972,0.02246,0.02112,0.00502,,0.00079,,-0.00015,,-0.00006,,,,,-0.00003,,,,,,,,,,
703215,83723982,Always U Extra Night Eco 15x12,15.00000,1.00000,ultra,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00845,0.01610,0.02835,0.01305,0.05850,0.01565,0.01200,0.03625,0.02645,0.04675,0.07020,0.00955,0.04150,0.05390,0.02305,0.02595,0.09730,0.05795,0.09750,0.07030,0.07595
739019,83743361,Always U Extra Night 24x6,24.00000,1.00000,ultra,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01328,0.02290,0.02743,0.02155,0.06473,0.01888,0.04965,0.03918,0.02558,0.10813,0.05005,0.02493,0.05810,0.07278,0.03683,0.05713,0.13470,0.07743,0.09698,0.02723,0.08005
738083,83740822,Always Large Fresh 8X24,8.00000,1.00000,liners,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,0.00987,0.00887,0.01900,0.00913,0.01000,0.02067,0.01447,0.01320,0.01473,0.01280,0.01433,0.02127,0.01187,0.01973,0.01447,0.01340,0.01367,0.02167,0.01760,0.02926,0.02706,0.02613,0.04073,0.03960,0.00060,0.00107,-0.00007,0.00053,0.00547,0.03346,0.02573,0.03146,0.02460,0.03226
738082,83740832,Always Large 6X26,6.00000,1.00000,liners,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,0.01134,0.00787,0.01748,0.00895,0.00823,0.01943,0.01278,0.01134,0.01242,0.01350,0.01257,0.02419,0.01054,0.01964,0.01459,0.01177,0.01170,0.01805,0.01488,0.01307,0.02614,0.00087,-0.00007,0.00274,0.00325,0.01199,0.01257,0.00838,0.00989,0.04405,0.03474,0.03019,0.04629,0.03596
739174,83723158,Always Large 4x48,4.00000,1.00000,liners,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,0.00800,0.01160,0.00160,0.00107,0.01613,0.01773,0.00293,0.00573,0.00253,0.00680,0.00493,0.00573,0.00493,0.00880,0.00640,0.00747,0.00507,0.00573,0.00027,,0.00613,0.00400,0.00627,0.00760,0.00093,0.00960,0.01040,0.00960,0.00320,,,,,
738084,83740820,Always LONG PLUS 8X24,8.00000,1.00000,liners,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,0.00973,0.00447,0.01653,0.00533,0.01093,0.01907,0.01273,0.00660,0.00800,0.00100,,-0.00007,,,0.00027,,-0.00033,,-0.00040,,,0.00040,0.01473,0.01300,0.00247,0.01093,0.00433,0.00467,0.00260,0.02247,0.01140,0.02367,0.03166,0.02933
738088,83740823,Always Normal Fresh scent 10X30,1.00000,1.00000,liners,feminine care,Always,0.00589,0.01056,0.01283,0.00667,0.01445,0.00967,0.01111,0.01806,0.00983,0.00878,0.01256,0.01045,0.00194,0.01500,0.01095,0.00722,0.01072,0.00561,0.00717,0.01461,0.00600,0.00989,0.01225,0.02117,0.00897,0.01297,0.00642,0.01758,0.02375,0.02992,0.02100,0.02392,0.02708,0.01697,0.01533,0.03658,0.01272,0.02017,0.03275,0.01592,0.01517,0.02525,0.02467,0.01992,0.05550,0.02975,0.02467,0.03833,0.01467,0.02350,0.04175,0.01567,0.03958,0.04183,0.07266,0.06841,0.05491,0.02700
738087,83740818,Always Normal Fresh 15X30,15.00000,1.00000,liners,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,0.01742,0.01075,0.01033,0.02158,0.01733,0.03033,0.02108,0.01908,0.02300,0.01408,0.01175,0.02492,0.01625,0.02800,0.01583,0.01433,0.01367,0.02075,0.02200,0.02542,0.03975,0.02308,0.02958,0.03967,0.01092,0.03200,0.04058,0.01508,0.04375,-0.00792,0.04267,0.05342,0.04758,0.04925
703994,83734960,Always-PL U Norm 16x8,16.00000,1.00000,platinium,feminine care,Always,0.02833,0.02420,0.05310,0.03143,0.06503,0.06446,0.05436,0.05693,0.04420,0.04383,0.04540,0.06613,0.01990,0.04513,0.04063,0.03203,0.05133,0.06703,0.02437,0.05896,0.02357,0.06050,0.06626,0.03350,0.03016,0.03990,0.03766,0.03270,0.03203,0.03846,0.05073,0.07613,0.03726,0.02610,0.02813,0.05453,0.00040,0.00107,0.00053,,,,,-0.00003,-0.00170,-0.00043,,,,,,-0.00003,,,,,,
703993,83734964,Always-PL U Night 20x6,2.00000,1.00000,platinium,feminine care,Always,0.03093,0.02133,0.04853,0.03098,0.05920,0.06378,0.06135,0.05685,0.05460,0.04818,0.04783,0.07550,0.02063,0.05820,0.04495,0.04453,0.05588,0.06403,0.02900,0.07040,0.03815,0.06565,0.07245,0.05393,0.03425,0.05695,0.05565,0.04405,0.04855,0.04965,0.05833,0.07253,0.04025,0.03490,0.03940,0.05525,0.02853,0.03715,0.05273,0.04573,0.04403,0.05210,0.03655,0.06518,0.07510,0.04683,0.12288,0.12353,0.02308,0.05375,0.14028,0.04665,0.05548,0.11055,0.08573,0.11150,0.09318,0.06350
737824,83739972,Always-PL U Sup Eco 10X14,1.00000,1.00000,platinium,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00922,0.01861,0.01762,0.00437,0.01295,0.01534,0.01295,0.01085,0.02940,0.01009,0.00408,0.00029,,,,,,0.01132,0.01032,0.02100,0.02275,0.00297,0.01983,0.02718,0.01161,0.02625,0.04731,0.01627,0.02683,0.03856,0.02485
737972,83739973,Always-PL U Sup Eco 8X26 QP,8.00000,1.00000,platinium,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01094,0.01744,0.01939,0.00953,0.00921,0.01127,0.01072,0.00877,0.02578,0.00726,0.00455,0.00704,0.00997,0.00953,0.00108,,,0.01062,0.01289,0.03596,0.01387,0.00141,0.01733,0.04322,0.00758,0.02643,0.04571,0.00921,0.04062,0.04506,0.01863
703992,83734961,Always-PL U Norm Eco 8x16,8.00000,1.00000,platinium,feminine care,Always,0.03606,0.03326,0.04773,0.02806,0.05700,0.06053,0.05593,0.05340,0.04593,0.05165,0.05306,0.06180,0.01573,0.05073,0.05006,0.03893,0.03893,0.01500,0.03360,0.05933,0.03613,0.05220,0.03860,0.05040,0.03060,0.04153,0.05420,0.03240,0.03613,0.04133,0.02613,0.04986,0.03793,0.03680,0.03393,0.02487,0.00013,,0.00040,,,,,-0.00005,,,,,,,,-0.00047,,,,,,
737973,83739970,Always-PL U Norm Eco 8X30 QP,8.00000,1.00000,platinium,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01413,0.02413,0.00963,0.00913,0.01213,0.00688,0.01250,0.01063,0.01138,0.00400,0.01325,0.00925,0.01413,0.01713,0.02250,0.00788,0.00325,0.00538,0.01788,0.04225,0.02550,0.00350,0.01363,0.04100,0.00688,0.02088,0.02400,0.02438,0.03850,0.04700,0.03175
737974,83739976,Always-PL U Night Eco 8X22 QP,8.00000,1.00000,platinium,feminine care,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01100,0.01897,0.01237,0.01256,0.01146,0.00862,0.01210,0.00862,0.01549,0.00834,0.00981,0.00852,0.01228,0.01274,0.02292,0.00642,0.01558,0.01375,0.00037,0.02035,0.01980,0.00229,0.00999,0.04198,0.00935,0.01907,0.03355,0.00440,0.01329,0.03043,0.01522
703991,83734965,Always-PL U Night Eco10x12,1.00000,1.00000,platinium,feminine care,Always,0.04635,0.03675,0.06700,0.04490,0.07545,0.08265,0.07345,0.07240,0.06255,0.05220,0.05315,0.10020,0.03330,0.07610,0.07550,0.06705,0.07640,0.04310,0.07030,0.11260,0.05985,0.10095,0.06700,0.09215,0.06305,0.07685,0.07785,0.07165,0.05530,0.06030,0.04950,0.07215,0.06200,0.06645,0.05645,0.10965,0.03870,0.06520,0.08575,0.06070,0.06280,0.07450,0.08135,0.10300,0.11420,0.09505,0.14735,0.14170,0.04665,0.09275,0.16505,0.06070,0.08160,0.12985,0.11960,0.15690,0.10885,0.05765
700524,83708814,Disc Water Lilly SP 18*20,18.00000,1.00000,discreet,feminine care,Discreete,0.10744,0.11139,0.15444,0.08494,0.17217,0.15283,0.15750,0.13644,0.17433,0.15494,0.10200,0.20206,0.04778,0.12361,0.10944,0.10883,0.08761,0.16961,0.11439,0.16394,0.09100,0.11850,0.14833,0.13572,0.08428,0.10011,0.12778,0.08950,0.08289,0.09333,0.08367,0.12706,0.10394,0.07433,0.09194,0.18478,0.05328,0.08761,0.17717,0.15389,0.23189,0.15279,0.08323,0.07939,0.08622,0.09439,0.13128,0.05244,0.03611,0.15111,0.10522,0.07017,-0.00011,0.00111,0.14111,0.14861,0.11672,0.16972
702514,83702602,Disc Normal SP 18*20,18.00000,1.00000,discreet,feminine care,Discreete,0.04644,0.06567,0.08850,0.04644,0.09544,0.08439,0.08100,0.07894,0.09889,0.09706,0.05006,0.13772,0.02756,0.06150,0.06317,0.04850,0.04822,0.09994,0.05322,0.09100,0.04556,0.07317,0.08428,0.07228,0.04122,0.06439,0.08744,0.06172,0.05806,0.05728,0.04000,0.07922,0.07078,0.04994,0.06389,0.11889,0.03489,0.05233,0.12850,0.11417,0.19133,0.09829,0.01700,0.01194,0.07200,0.06728,0.00500,0.06239,0.00467,0.07389,0.08206,0.08778,0.06939,0.02922,0.00039,0.07667,0.13917,0.03956
703960,83733557,Disc Normal QP 8*60,8.00000,1.00000,discreet,feminine care,Discreete,0.06783,0.06133,0.11083,0.04733,0.10533,0.12216,0.10300,0.09650,0.12833,0.10650,0.07250,0.16516,0.03733,0.07900,0.08366,0.06400,0.05583,0.12966,0.07416,0.08633,0.05600,0.07783,0.09700,0.11883,0.04333,0.08366,0.08750,0.08783,0.08016,0.07416,0.06050,0.10983,0.07933,0.07866,0.07450,0.16950,0.03283,0.06916,0.20383,0.11200,0.09200,0.13433,0.08633,0.12783,0.07783,0.00083,-0.00017,0.08883,0.06367,0.13566,0.00333,0.11100,0.09066,0.00217,0.04333,0.17966,0.12416,0.08883
737808,83744500,Disc Summer Fresh QP 8*60,8.00000,1.00000,discreet,feminine care,Discreete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00500,0.13033,0.04433
703972,83733577,Disc WaterLily QP 8*60,8.00000,1.00000,discreet,feminine care,Discreete,0.05517,0.07416,0.10283,0.04800,0.14216,0.12716,0.11200,0.09966,0.14216,0.10733,0.07900,0.16216,0.02300,0.08866,0.08933,0.07350,0.04617,0.15183,0.06517,0.12116,0.05433,0.08066,0.11750,0.09916,0.05650,0.06450,0.10666,0.08050,0.09800,0.09066,0.05450,0.11383,0.07166,0.06700,0.06633,0.14383,0.04033,0.05417,0.20799,0.08766,0.08016,0.11666,0.09733,0.11616,0.16700,0.02133,0.07483,0.04717,0.05750,0.00300,0.05683,0.03350,0.00050,0.00183,0.10883,0.10983,0.10250,0.09833
737785,81442605,PANT Serum Oil Therapy 100ml,6.00000,1.00000,,hair care,Pantene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738997,81237777,PANT COND Aqua Light 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.01525,0.02879,0.01245,0.03058,0.01680,0.04715,0.02023,0.05454,0.01315,0.02995,0.01315,0.03159,0.01035,0.03112,0.03019,0.01898,0.01447,0.03493,0.02031,0.01875,0.05399,0.01735,0.02918,0.02972,0.01673,0.02731,0.01852,0.01525,0.01883,0.02420,0.02645,0.02925,0.02264,0.01945,0.02676,0.04894,0.02350,0.03299,0.03898,0.00031,0.01330,0.08161,0.04349,0.02529,0.03960,0.03042,0.06411,0.06271,0.01237,0.05819,0.04824,0.07344,0.03493,0.09515,0.08239,0.10799,0.14603,0.04777
701548,80932741,PANT COND CLASSIC 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.01151,0.03213,0.00941,0.02832,0.01735,0.04411,0.01906,0.05796,0.01688,0.03174,0.01377,0.03439,0.01058,0.02723,0.02754,0.02023,0.01066,0.03766,0.01680,0.01712,0.05205,0.02124,0.02264,0.03773,0.02210,0.04193,0.01875,0.01151,0.01548,0.02988,0.02256,0.03112,0.02707,0.01634,0.03096,0.04442,0.02280,0.03174,0.06994,0.00054,,,,,,,,,,,,,0.00062,,-0.00093,0.00023,,
701550,80932744,PANT COND COLOUR 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.01813,0.03540,0.01852,0.03548,0.01673,0.04715,0.02816,0.06380,0.02147,0.04085,0.02046,0.04279,0.01253,0.02840,0.02715,0.02233,0.01548,0.04403,0.02404,0.02373,0.06006,0.01688,0.02653,0.02731,0.01976,0.02824,0.02031,0.01719,0.01579,0.02264,0.02723,0.03322,0.02132,0.01564,0.02980,0.04621,0.00070,0.00062,0.00008,,,,,,,,,,,,,,,,,,,
701576,81054406,PANT COND Repair&Protect 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.02443,0.03882,0.01533,0.03182,0.02303,0.05244,0.03711,0.06107,0.02420,0.04310,0.02023,0.04544,0.01478,0.03431,0.03307,0.03112,0.02248,0.05096,0.03750,0.03625,0.06341,0.03159,0.03252,0.04528,0.02599,0.03392,0.03548,0.02552,0.02334,0.03096,0.03820,0.04139,0.04046,0.02886,0.04053,0.04870,0.03283,0.04388,0.00568,0.03252,0.05711,0.10503,0.08130,0.08986,0.06566,0.07375,0.08659,0.09134,0.02210,0.07111,0.07959,0.09484,0.06224,0.15926,0.11958,0.16494,0.17248,0.07337
703111,81385479,PANT COND Moisture & Renew 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.01634,0.03524,0.01634,0.02824,0.01968,0.04427,0.02482,0.05773,0.02357,0.03781,0.02217,0.03766,0.01875,0.03011,0.02847,0.02373,0.01696,0.03913,0.02606,0.02264,0.05392,0.02147,0.02264,0.02863,0.01579,0.03042,0.01844,0.01937,0.01556,0.03058,0.02303,0.03571,0.00669,,,,-0.00008,,,,,,,,,,,,,,,,0.00047,,-0.00047,,,
703181,81422068,PANT COND Oil Therapy 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.01509,0.02801,0.01229,0.02847,0.01704,0.03929,0.02155,0.05041,0.01214,0.03532,0.01828,0.03509,0.01105,0.02427,0.02357,0.01805,0.01206,0.03205,0.01673,0.01649,0.04302,0.01774,0.02171,0.02521,0.01408,0.02575,0.01564,0.01665,0.01494,0.01735,0.02233,0.02684,0.02210,0.01315,0.01821,0.02217,0.00023,,,,,,,,,,,,,,,-0.00008,0.00016,,-0.00008,,,
703840,81537680,PANT COND HAIRFALL 200 ML,6.00000,1.00000,conditioner,hair care,Pantene,0.01113,0.02116,0.00809,0.01929,0.00770,0.02754,0.01937,0.03882,0.01377,0.02272,0.01245,0.02575,0.00887,0.02194,0.01486,0.01455,0.00887,0.02669,0.01657,0.01828,0.04209,0.01470,0.01891,0.02365,0.01221,0.02614,0.01291,0.00716,0.01245,0.02388,0.01455,0.01618,0.01548,0.01035,0.01992,0.03058,0.01151,0.02350,0.03011,0.00949,0.03524,0.08153,0.05835,0.04116,0.06310,0.05298,0.06403,0.04349,0.01712,0.06489,0.05578,0.06901,0.04038,0.11717,0.08924,0.05119,0.09818,0.05166
701585,80932745,PANT COND Silky Shine 200ml,6.00000,1.00000,conditioner,hair care,Pantene,0.01408,0.03283,0.01291,0.03322,0.02069,0.04792,0.02614,0.06341,0.01486,0.03719,0.01922,0.04248,0.01307,0.02770,0.02700,0.02155,0.01564,0.03921,0.02731,0.02614,0.05337,0.02023,0.02194,0.02871,0.01502,0.02746,0.02373,0.01680,0.01486,0.02933,0.02661,0.03408,0.02599,0.01743,0.02637,0.04559,0.02132,0.02918,0.06364,0.04863,0.04022,0.11164,0.01774,0.02700,0.09943,0.04349,0.04372,0.04738,0.00817,0.04590,0.04466,0.06170,0.03563,0.13903,0.04754,0.09982,0.15015,0.04948
701516,81237760,PANT Aqua Light 250ml,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.06007,0.09730,0.04092,0.12189,0.05016,0.16048,0.06639,0.17078,0.06415,0.11217,0.05696,0.12986,0.07970,0.04461,0.12782,0.08311,0.05074,0.13171,0.10536,0.08466,0.14998,0.06172,0.08359,0.10012,0.06085,0.09545,0.08038,0.06231,0.05842,0.08865,0.08262,0.09506,0.09088,0.05443,0.09749,0.13948,0.04432,0.17049,0.14094,0.06687,0.08388,0.20470,0.10080,0.09846,0.14288,0.10050,0.23454,0.03227,0.02119,0.11888,0.10546,0.12480,0.07776,0.29432,0.24737,0.25739,0.21695,0.07232
701524,81163800,PANT CLASSIC 250,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.03781,0.07368,0.01944,0.08029,0.03703,0.10459,0.04189,0.13035,0.03664,0.08349,0.03072,0.08767,0.04656,0.05511,0.05472,0.05385,0.02517,0.08369,0.05754,0.04928,0.10857,0.03130,0.05229,0.05628,0.03480,0.05725,0.03101,0.03859,0.03869,0.04102,0.04860,0.05443,0.04296,0.02644,0.04743,0.07407,0.03742,0.13637,0.09040,0.06114,0.05161,0.10605,0.06901,0.07465,0.09730,0.05696,0.14084,0.06415,0.01750,0.07708,0.07757,0.09331,0.04841,0.04209,-0.00126,,,
701539,81163801,PANT COLOUR 250,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.03042,0.06075,0.01847,0.07446,0.02799,0.09156,0.04636,0.12451,0.03791,0.07504,0.02848,0.08524,0.04170,0.04627,0.03577,0.04967,0.01973,0.07232,0.04938,0.04773,0.09749,0.02372,0.04656,0.05929,0.03324,0.05521,0.03412,0.02945,0.02965,0.03645,0.04355,0.04743,0.04296,0.01827,0.04763,0.07475,0.02741,0.06785,0.00525,0.02294,0.03742,0.12646,0.06240,0.06017,0.03655,0.00418,0.13929,0.05929,0.01371,0.06367,0.05997,0.07922,0.03363,0.14250,0.14327,0.13977,0.25097,0.04374
701512,80938925,PANT Repair & Protect 250 ML,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.04316,0.05570,0.02177,0.07037,0.02459,0.08855,0.04675,0.10264,0.04082,0.06260,0.02537,0.07951,0.04044,0.04209,0.04841,0.05181,0.02848,0.06639,0.06279,0.06085,0.07990,0.03334,0.05365,0.06590,0.03917,0.06571,0.03985,0.02984,0.03062,0.04471,0.03956,0.05346,0.04734,0.03023,0.04131,0.07358,0.02877,0.13647,0.08252,0.06833,0.05346,0.15367,0.08145,0.08874,0.07018,0.06075,0.19071,0.06707,0.00953,0.06376,0.07786,0.09662,0.06056,0.18565,0.15591,0.24125,0.29481,0.08962
703110,,PANT Moisture & Renew 250ml,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.02955,0.05628,0.02274,0.06648,0.02926,0.08563,0.03723,0.10206,0.03315,0.05676,0.02576,0.07280,0.04277,0.03305,0.03353,0.03003,0.01614,0.05647,0.04481,0.03227,0.08097,0.02168,0.04928,0.04345,0.02683,0.04539,0.02158,0.02858,0.02449,0.04967,0.02897,0.04646,0.03013,0.01351,0.02498,0.05210,0.01769,0.02274,0.01079,0.00029,0.00010,-0.00058,-0.00019,0.00068,-0.00010,,,,,,,,,,,,,
703180,81422064,PANT Oil Therapy 250ml,6.00000,1.00000,250 ml shampoo,hair care,Pantene,0.03042,0.04384,0.01555,0.06201,0.02197,0.07737,0.03246,0.09224,0.02819,0.05210,0.01468,0.05696,0.03674,0.02566,0.02702,0.02770,0.01332,0.03898,0.02916,0.02867,0.05851,0.01157,0.03110,0.03421,0.02158,0.03392,0.01827,0.01400,0.01798,0.04170,0.02624,0.02702,0.02031,0.01011,0.01740,0.03849,0.01759,0.08680,0.01750,0.01040,0.02527,0.11528,0.04044,0.04005,0.01205,,0.03480,0.01293,0.00612,0.04549,0.03985,0.06969,0.02799,0.11256,0.11800,0.12412,0.02508,0.00107
